sentence,ambiguous,reduced,post_rc_POS,surprisal
The captive who was walked into the dark cave followed <eos>,True,False,VBD,12.769062042236328
The captive who was walked into the dark cave gave <eos>,True,False,VBD,8.639009475708008
The captive who was walked into the dark cave joined <eos>,True,False,VBD,13.211481094360352
The captive who was walked into the dark cave reported <eos>,True,False,VBD,13.670219421386719
The captive who was walked into the dark cave decided <eos>,True,False,VBD,12.901975631713867
The captive who was walked into the dark cave added <eos>,True,False,VBD,16.850433349609375
The captive who was walked into the dark cave closed <eos>,True,False,VBD,10.056534767150879
The captive who was walked into the dark cave failed <eos>,True,False,VBD,11.605320930480957
The captive who was walked into the dark cave lived <eos>,True,False,VBD,10.828021049499512
The captive who was walked into the dark cave turned <eos>,True,False,VBD,12.469955444335938
The captive who was walked into the dark cave wanted <eos>,True,False,VBD,11.947482109069824
The captive who was walked into the dark cave attended <eos>,True,False,VBD,14.211599349975586
The captive who was walked into the dark cave helped <eos>,True,False,VBD,11.081676483154297
The captive who was walked into the dark cave grew <eos>,True,False,VBD,11.842950820922852
The captive who was walked into the dark cave got <eos>,True,False,VBD,12.159833908081055
The captive who was walked into the dark cave suffered <eos>,True,False,VBD,13.783395767211914
The captive who was walked into the dark cave resulted <eos>,True,False,VBD,12.102335929870605
The captive who was walked into the dark cave agreed <eos>,True,False,VBD,16.502716064453125
The captive who was walked into the dark cave occurred <eos>,True,False,VBD,13.96760082244873
The captive who was walked into the dark cave refused <eos>,True,False,VBD,13.08575439453125
The captive who was walked into the dark cave showed <eos>,True,False,VBD,10.325533866882324
The captive who was walked into the dark cave revealed <eos>,True,False,VBD,10.937882423400879
The captive who was walked into the dark cave fell <eos>,True,False,VBD,10.205699920654297
The captive who was walked into the dark cave argued <eos>,True,False,VBD,15.339620590209961
The captive who was walked into the dark cave dropped <eos>,True,False,VBD,14.180497169494629
The captive who was walked into the dark cave contributed <eos>,True,False,VBD,15.959275245666504
The captive who was walked into the dark cave voted <eos>,True,False,VBD,16.55130386352539
The captive who was walked into the dark cave declined <eos>,True,False,VBD,15.87025260925293
The captive who was walked into the dark cave resigned <eos>,True,False,VBD,16.18865203857422
The captive who was walked into the dark cave concluded <eos>,True,False,VBD,17.22869873046875
The captive who was walked into the dark cave explained <eos>,True,False,VBD,16.798418045043945
The captive who was walked into the dark cave participated <eos>,True,False,VBD,16.547597885131836
The captive who was walked into the dark cave stopped <eos>,True,False,VBD,13.172961235046387
The captive who was walked into the dark cave wounded <eos>,True,False,VBD,16.501859664916992
The captive who was walked into the dark cave attracted <eos>,True,False,VBD,13.606578826904297
The captive who was walked into the dark cave denied <eos>,True,False,VBD,15.481236457824707
The captive who was walked into the dark cave happened <eos>,True,False,VBD,14.220207214355469
The captive who was walked into the dark cave emerged <eos>,True,False,VBD,17.143054962158203
The captive who was walked into the dark cave surrounded <eos>,True,False,VBD,10.52356243133545
The captive who was walked into the dark cave seemed <eos>,True,False,VBD,12.102578163146973
The captive who was walked into the dark cave traveled <eos>,True,False,VBD,15.910807609558105
The captive who was walked into the dark cave responded <eos>,True,False,VBD,13.611119270324707
The captive who was walked into the dark cave looked <eos>,True,False,VBD,11.791311264038086
The captive who was walked into the dark cave landed <eos>,True,False,VBD,15.411219596862793
The captive who was walked into the dark cave hoped <eos>,True,False,VBD,19.812044143676758
The captive who was walked into the dark cave escaped <eos>,True,False,VBD,12.778634071350098
The captive who was walked into the dark cave manufactured <eos>,True,False,VBD,17.719951629638672
The captive who was walked into the dark cave pulled <eos>,True,False,VBD,14.789068222045898
The captive who was walked into the dark cave resumed <eos>,True,False,VBD,17.96038246154785
The captive who was walked into the dark cave demanded <eos>,True,False,VBD,14.016057968139648
The captive who was walked into the dark cave acknowledged <eos>,True,False,VBD,18.671855926513672
The captive who was walked into the dark cave disappeared <eos>,True,False,VBD,12.627351760864258
The captive taken into the dark cave was <eos>,False,True,VBD,4.260976791381836
The captive taken into the dark cave were <eos>,False,True,VBD,7.891629695892334
The captive taken into the dark cave had <eos>,False,True,VBD,7.654548168182373
The captive taken into the dark cave became <eos>,False,True,VBD,10.267535209655762
The captive taken into the dark cave did <eos>,False,True,VBD,10.306909561157227
The captive taken into the dark cave began <eos>,False,True,VBD,10.932555198669434
The captive taken into the dark cave said <eos>,False,True,VBD,13.747678756713867
The captive taken into the dark cave took <eos>,False,True,VBD,11.24811840057373
The captive taken into the dark cave died <eos>,False,True,VBD,12.53228759765625
The captive taken into the dark cave served <eos>,False,True,VBD,12.220252990722656
The captive taken into the dark cave included <eos>,False,True,VBD,13.276739120483398
The captive taken into the dark cave came <eos>,False,True,VBD,11.354660987854004
The captive taken into the dark cave went <eos>,False,True,VBD,10.685800552368164
The captive taken into the dark cave wrote <eos>,False,True,VBD,15.100125312805176
The captive taken into the dark cave announced <eos>,False,True,VBD,17.833904266357422
The captive taken into the dark cave appeared <eos>,False,True,VBD,12.453699111938477
The captive taken into the dark cave remained <eos>,False,True,VBD,13.458179473876953
The captive taken into the dark cave followed <eos>,False,True,VBD,13.014957427978516
The captive taken into the dark cave gave <eos>,False,True,VBD,9.320018768310547
The captive taken into the dark cave joined <eos>,False,True,VBD,14.512092590332031
The captive taken into the dark cave reported <eos>,False,True,VBD,15.723918914794922
The captive taken into the dark cave decided <eos>,False,True,VBD,14.423507690429688
The captive taken into the dark cave added <eos>,False,True,VBD,17.45603370666504
The captive taken into the dark cave closed <eos>,False,True,VBD,10.828202247619629
The captive taken into the dark cave failed <eos>,False,True,VBD,13.126405715942383
The captive taken into the dark cave lived <eos>,False,True,VBD,12.200130462646484
The captive taken into the dark cave turned <eos>,False,True,VBD,13.472067832946777
The captive taken into the dark cave wanted <eos>,False,True,VBD,13.869758605957031
The captive taken into the dark cave attended <eos>,False,True,VBD,15.344714164733887
The captive taken into the dark cave helped <eos>,False,True,VBD,12.121965408325195
The captive taken into the dark cave grew <eos>,False,True,VBD,12.191458702087402
The captive taken into the dark cave got <eos>,False,True,VBD,13.19998836517334
The captive taken into the dark cave suffered <eos>,False,True,VBD,15.078859329223633
The captive taken into the dark cave resulted <eos>,False,True,VBD,12.456263542175293
The captive taken into the dark cave agreed <eos>,False,True,VBD,18.25806999206543
The captive taken into the dark cave occurred <eos>,False,True,VBD,14.678939819335938
The captive taken into the dark cave refused <eos>,False,True,VBD,14.742523193359375
The captive taken into the dark cave showed <eos>,False,True,VBD,10.847763061523438
The captive taken into the dark cave revealed <eos>,False,True,VBD,11.363648414611816
The captive taken into the dark cave fell <eos>,False,True,VBD,11.354729652404785
The captive taken into the dark cave argued <eos>,False,True,VBD,17.573137283325195
The captive taken into the dark cave dropped <eos>,False,True,VBD,15.27525806427002
The captive taken into the dark cave contributed <eos>,False,True,VBD,17.201570510864258
The captive taken into the dark cave voted <eos>,False,True,VBD,17.702436447143555
The captive taken into the dark cave declined <eos>,False,True,VBD,17.34384536743164
The captive taken into the dark cave resigned <eos>,False,True,VBD,17.661306381225586
The captive taken into the dark cave concluded <eos>,False,True,VBD,17.846630096435547
The captive taken into the dark cave explained <eos>,False,True,VBD,17.31142807006836
The captive taken into the dark cave participated <eos>,False,True,VBD,18.49193000793457
The captive taken into the dark cave stopped <eos>,False,True,VBD,14.502047538757324
The captive taken into the dark cave wounded <eos>,False,True,VBD,17.866016387939453
The captive taken into the dark cave attracted <eos>,False,True,VBD,14.84081745147705
The captive taken into the dark cave denied <eos>,False,True,VBD,17.288314819335938
The captive taken into the dark cave happened <eos>,False,True,VBD,15.032915115356445
The captive taken into the dark cave emerged <eos>,False,True,VBD,17.802331924438477
The captive taken into the dark cave surrounded <eos>,False,True,VBD,11.354327201843262
The captive taken into the dark cave seemed <eos>,False,True,VBD,13.058603286743164
The captive taken into the dark cave traveled <eos>,False,True,VBD,18.67315673828125
The captive taken into the dark cave responded <eos>,False,True,VBD,16.14649772644043
The captive taken into the dark cave looked <eos>,False,True,VBD,13.3988618850708
The captive taken into the dark cave landed <eos>,False,True,VBD,17.4624080657959
The captive taken into the dark cave hoped <eos>,False,True,VBD,20.651857376098633
The captive taken into the dark cave escaped <eos>,False,True,VBD,14.77345085144043
The captive taken into the dark cave manufactured <eos>,False,True,VBD,18.89015007019043
The captive taken into the dark cave pulled <eos>,False,True,VBD,17.033788681030273
The captive taken into the dark cave resumed <eos>,False,True,VBD,18.84075164794922
